customer_id,name,loyalty_points,tier,join_date
05190,Customer 05190,1180,Gold,08/19/2024
05191,Customer 05191,1062,Gold,02/16/2025
05192,Customer 05192,742,Silver,01/30/2024
05193,Customer 05193,155,Bronze,01/15/2025
05194,Customer 05194,69,Bronze,06/10/2024
05195,Customer 05195,509,Silver,06/15/2024
05196,Customer 05196,755,Silver,05/25/2024
05197,Customer 05197,1007,Gold,05/18/2024
05198,Customer 05198,208,Bronze,12/11/2024
05199,Customer 05199,62,Bronze,01/26/2024
05200,Customer 05200,1291,Gold,02/20/2024
05201,Customer 05201,536,Silver,09/02/2024
05202,Customer 05202,269,Bronze,06/21/2024
05203,Customer 05203,122,Bronze,01/25/2024
05204,Customer 05204,761,Silver,12/25/2024
05205,Customer 05205,871,Silver,04/28/2024
05206,Customer 05206,458,Bronze,06/24/2024
05207,Customer 05207,351,Bronze,10/13/2024
05208,Customer 05208,1316,Gold,09/11/2024
05209,Customer 05209,1244,Gold,05/23/2024
05210,Customer 05210,886,Silver,03/04/2024
05211,Customer 05211,607,Silver,05/24/2024
05212,Customer 05212,72,Bronze,03/01/2024
05213,Customer 05213,1059,Gold,03/28/2024
05214,Customer 05214,607,Silver,11/26/2024
05215,Customer 05215,242,Bronze,11/12/2024
05216,Customer 05216,822,Silver,10/07/2024
05217,Customer 05217,1382,Gold,07/04/2024
05218,Customer 05218,626,Silver,06/18/2024
05219,Customer 05219,1351,Gold,03/22/2024
05220,Customer 05220,1256,Gold,12/22/2024
05221,Customer 05221,697,Silver,09/19/2024
05222,Customer 05222,545,Silver,07/04/2024
05223,Customer 05223,883,Silver,01/03/2024
05224,Customer 05224,1088,Gold,09/08/2024
05225,Customer 05225,1194,Gold,09/21/2024
05226,Customer 05226,620,Silver,12/23/2024
05227,Customer 05227,1041,Gold,05/01/2024
05228,Customer 05228,544,Silver,02/18/2025
05229,Customer 05229,812,Silver,07/20/2024
05230,Customer 05230,939,Silver,05/03/2024
05231,Customer 05231,815,Silver,11/10/2024
05232,Customer 05232,1420,Gold,10/01/2024
05233,Customer 05233,275,Bronze,09/26/2024
05234,Customer 05234,270,Bronze,06/02/2024
05235,Customer 05235,417,Bronze,10/07/2024
05236,Customer 05236,596,Silver,08/08/2024
05237,Customer 05237,1242,Gold,07/04/2024
05238,Customer 05238,849,Silver,11/17/2024
05239,Customer 05239,716,Silver,12/23/2024
05240,Customer 05240,687,Silver,11/02/2024
05241,Customer 05241,1500,Gold,01/29/2025
05242,Customer 05242,1003,Gold,01/01/2025
05243,Customer 05243,1453,Gold,01/28/2024
05244,Customer 05244,1304,Gold,11/16/2024
05245,Customer 05245,212,Bronze,04/14/2024
05246,Customer 05246,1203,Gold,05/28/2024
05247,Customer 05247,746,Silver,05/06/2024
05248,Customer 05248,46,Bronze,03/05/2024
05249,Customer 05249,979,Silver,02/12/2024
05250,Customer 05250,1131,Gold,10/24/2024
05251,Customer 05251,1265,Gold,10/31/2024
05252,Customer 05252,1446,Gold,08/31/2024
05253,Customer 05253,1290,Gold,07/03/2024
05254,Customer 05254,305,Bronze,09/14/2024
05255,Customer 05255,1170,Gold,03/31/2024
05256,Customer 05256,208,Bronze,02/02/2025
05257,Customer 05257,156,Bronze,02/20/2025
05258,Customer 05258,1397,Gold,11/04/2024
05259,Customer 05259,1243,Gold,02/01/2025
05260,Customer 05260,731,Silver,02/02/2025
05261,Customer 05261,185,Bronze,02/21/2025
05262,Customer 05262,1031,Gold,01/02/2025
05263,Customer 05263,544,Silver,10/16/2024
05264,Customer 05264,163,Bronze,12/16/2024
05265,Customer 05265,1255,Gold,12/30/2024
05266,Customer 05266,1018,Gold,08/02/2024
05267,Customer 05267,1248,Gold,01/25/2024
05268,Customer 05268,13,Bronze,02/01/2024
05269,Customer 05269,401,Bronze,04/30/2024
05270,Customer 05270,44,Bronze,05/20/2024
05271,Customer 05271,858,Silver,07/29/2024
05272,Customer 05272,1100,Gold,01/06/2025
05273,Customer 05273,12,Bronze,01/25/2025
05274,Customer 05274,1370,Gold,03/19/2024
05275,Customer 05275,847,Silver,01/30/2025
05276,Customer 05276,447,Bronze,01/20/2025
05277,Customer 05277,901,Silver,11/25/2024
05278,Customer 05278,961,Silver,05/26/2024
05279,Customer 05279,1241,Gold,05/20/2024
05280,Customer 05280,958,Silver,10/11/2024
05281,Customer 05281,1001,Gold,09/24/2024
05282,Customer 05282,629,Silver,09/17/2024
05283,Customer 05283,828,Silver,12/26/2024
05284,Customer 05284,1401,Gold,06/30/2024
05285,Customer 05285,1326,Gold,12/09/2024
05286,Customer 05286,962,Silver,12/14/2024
05287,Customer 05287,158,Bronze,06/16/2024
05288,Customer 05288,379,Bronze,01/29/2025
05289,Customer 05289,1001,Gold,10/18/2024
05290,Customer 05290,1094,Gold,09/23/2024
05291,Customer 05291,977,Silver,02/06/2024
05292,Customer 05292,929,Silver,10/25/2024
05293,Customer 05293,968,Silver,04/26/2024
05294,Customer 05294,575,Silver,10/02/2024
05295,Customer 05295,1397,Gold,05/01/2024
05296,Customer 05296,1077,Gold,07/24/2024
05297,Customer 05297,726,Silver,12/22/2024
05298,Customer 05298,710,Silver,11/10/2024
05299,Customer 05299,1068,Gold,12/18/2024
05300,Customer 05300,333,Bronze,01/02/2024
05301,Customer 05301,1067,Gold,04/14/2024
05302,Customer 05302,597,Silver,06/24/2024
05303,Customer 05303,525,Silver,03/11/2024
05304,Customer 05304,968,Silver,08/07/2024
05305,Customer 05305,62,Bronze,04/24/2024
05306,Customer 05306,305,Bronze,02/13/2024
05307,Customer 05307,1313,Gold,06/19/2024
05308,Customer 05308,1287,Gold,12/11/2024
05309,Customer 05309,211,Bronze,01/08/2025
05310,Customer 05310,1361,Gold,02/13/2025
05311,Customer 05311,1068,Gold,11/03/2024
05312,Customer 05312,1015,Gold,08/23/2024
05313,Customer 05313,1006,Gold,02/03/2024
05314,Customer 05314,767,Silver,06/24/2024
05315,Customer 05315,938,Silver,07/03/2024
05316,Customer 05316,1100,Gold,09/10/2024
05317,Customer 05317,335,Bronze,05/06/2024
05318,Customer 05318,1097,Gold,09/14/2024
05319,Customer 05319,1317,Gold,08/12/2024
05320,Customer 05320,125,Bronze,09/28/2024
05321,Customer 05321,1195,Gold,09/07/2024
05322,Customer 05322,1452,Gold,01/31/2024
05323,Customer 05323,72,Bronze,06/15/2024
05324,Customer 05324,371,Bronze,07/25/2024
05325,Customer 05325,768,Silver,06/02/2024
05326,Customer 05326,1424,Gold,07/03/2024
05327,Customer 05327,384,Bronze,04/18/2024
05328,Customer 05328,841,Silver,03/13/2024
05329,Customer 05329,845,Silver,08/17/2024
05330,Customer 05330,188,Bronze,04/25/2024
05331,Customer 05331,203,Bronze,01/07/2025
05332,Customer 05332,872,Silver,04/01/2024
05333,Customer 05333,1127,Gold,01/12/2025
05334,Customer 05334,1043,Gold,01/27/2025
05335,Customer 05335,939,Silver,01/30/2025
05336,Customer 05336,55,Bronze,09/26/2024
05337,Customer 05337,424,Bronze,10/10/2024
05338,Customer 05338,66,Bronze,07/18/2024
05339,Customer 05339,1316,Gold,12/16/2024
05340,Customer 05340,1064,Gold,09/17/2024
05341,Customer 05341,390,Bronze,03/15/2024
05342,Customer 05342,675,Silver,06/30/2024
05343,Customer 05343,279,Bronze,01/01/2024
05344,Customer 05344,956,Silver,04/06/2024
05345,Customer 05345,564,Silver,12/17/2024
05346,Customer 05346,1287,Gold,12/10/2024
05347,Customer 05347,665,Silver,02/09/2024
05348,Customer 05348,1443,Gold,06/13/2024
05349,Customer 05349,144,Bronze,05/17/2024
05350,Customer 05350,421,Bronze,11/11/2024
05351,Customer 05351,53,Bronze,08/27/2024
05352,Customer 05352,912,Silver,02/06/2024
05353,Customer 05353,692,Silver,12/16/2024
05354,Customer 05354,762,Silver,06/15/2024
05355,Customer 05355,1392,Gold,10/12/2024
05356,Customer 05356,77,Bronze,02/28/2025
05357,Customer 05357,655,Silver,06/05/2024
05358,Customer 05358,114,Bronze,05/13/2024
05359,Customer 05359,673,Silver,04/23/2024
05360,Customer 05360,8,Bronze,10/07/2024
05361,Customer 05361,1150,Gold,08/18/2024
05362,Customer 05362,302,Bronze,11/05/2024
05363,Customer 05363,1276,Gold,05/02/2024
05364,Customer 05364,590,Silver,08/19/2024
05365,Customer 05365,1198,Gold,07/19/2024
05366,Customer 05366,1075,Gold,10/02/2024
05367,Customer 05367,824,Silver,01/29/2025
05368,Customer 05368,1352,Gold,03/27/2024
05369,Customer 05369,1061,Gold,04/14/2024
05370,Customer 05370,416,Bronze,08/26/2024
05371,Customer 05371,1428,Gold,06/21/2024
05372,Customer 05372,749,Silver,08/30/2024
05373,Customer 05373,492,Bronze,06/20/2024
05374,Customer 05374,241,Bronze,02/18/2025
05375,Customer 05375,1367,Gold,01/07/2024
05376,Customer 05376,263,Bronze,07/14/2024
05377,Customer 05377,649,Silver,10/14/2024
05378,Customer 05378,1086,Gold,02/16/2024
05379,Customer 05379,723,Silver,05/04/2024
05380,Customer 05380,342,Bronze,02/02/2024
05381,Customer 05381,311,Bronze,10/20/2024
05382,Customer 05382,730,Silver,02/23/2025
05383,Customer 05383,559,Silver,02/26/2024
05384,Customer 05384,302,Bronze,07/18/2024
05385,Customer 05385,285,Bronze,09/16/2024
05386,Customer 05386,133,Bronze,02/04/2024
05387,Customer 05387,300,Bronze,08/19/2024
05388,Customer 05388,1134,Gold,08/09/2024
05389,Customer 05389,1469,Gold,02/05/2024
05390,Customer 05390,301,Bronze,03/09/2024
05391,Customer 05391,557,Silver,02/13/2025
05392,Customer 05392,1026,Gold,08/26/2024
05393,Customer 05393,1220,Gold,01/12/2025
05394,Customer 05394,18,Bronze,02/12/2025
05395,Customer 05395,636,Silver,05/25/2024
05396,Customer 05396,1129,Gold,03/04/2024
05397,Customer 05397,622,Silver,01/04/2025
05398,Customer 05398,65,Bronze,01/21/2025
05399,Customer 05399,931,Silver,01/03/2025
05400,Customer 05400,979,Silver,10/17/2024
05401,Customer 05401,679,Silver,02/27/2024
05402,Customer 05402,145,Bronze,09/29/2024
05403,Customer 05403,227,Bronze,07/27/2024
05404,Customer 05404,313,Bronze,07/24/2024
05405,Customer 05405,645,Silver,07/02/2024
05406,Customer 05406,1282,Gold,01/24/2025
05407,Customer 05407,219,Bronze,10/04/2024
05408,Customer 05408,977,Silver,08/09/2024
05409,Customer 05409,544,Silver,04/06/2024
05410,Customer 05410,873,Silver,03/25/2024
05411,Customer 05411,614,Silver,11/06/2024
05412,Customer 05412,983,Silver,02/20/2025
05413,Customer 05413,1137,Gold,12/22/2024
05414,Customer 05414,429,Bronze,11/01/2024
05415,Customer 05415,993,Silver,08/05/2024
05416,Customer 05416,1090,Gold,02/17/2024
05417,Customer 05417,733,Silver,05/19/2024
05418,Customer 05418,860,Silver,05/03/2024
05419,Customer 05419,1459,Gold,06/01/2024
05420,Customer 05420,503,Silver,12/12/2024
05421,Customer 05421,621,Silver,01/02/2024
05422,Customer 05422,961,Silver,10/31/2024
05423,Customer 05423,1089,Gold,10/10/2024
05424,Customer 05424,97,Bronze,09/04/2024
05425,Customer 05425,1459,Gold,02/22/2024
05426,Customer 05426,429,Bronze,04/20/2024
05427,Customer 05427,1450,Gold,09/26/2024
05428,Customer 05428,694,Silver,07/01/2024
05429,Customer 05429,18,Bronze,06/05/2024
05430,Customer 05430,630,Silver,09/24/2024
05431,Customer 05431,895,Silver,08/17/2024
05432,Customer 05432,476,Bronze,08/12/2024
05433,Customer 05433,263,Bronze,08/04/2024
05434,Customer 05434,887,Silver,07/23/2024
05435,Customer 05435,631,Silver,03/29/2024
05436,Customer 05436,475,Bronze,01/11/2025
05437,Customer 05437,705,Silver,10/15/2024
05438,Customer 05438,26,Bronze,12/09/2024
05439,Customer 05439,1173,Gold,03/12/2024
05440,Customer 05440,1428,Gold,01/17/2024
05441,Customer 05441,967,Silver,06/05/2024
05442,Customer 05442,928,Silver,02/15/2024
05443,Customer 05443,235,Bronze,02/23/2024
05444,Customer 05444,1353,Gold,10/09/2024
05445,Customer 05445,799,Silver,02/09/2024
05446,Customer 05446,802,Silver,01/08/2025
05447,Customer 05447,806,Silver,02/01/2024
05448,Customer 05448,340,Bronze,12/17/2024
05449,Customer 05449,782,Silver,10/22/2024
05450,Customer 05450,455,Bronze,07/07/2024
05451,Customer 05451,1220,Gold,05/04/2024
05452,Customer 05452,932,Silver,06/02/2024
05453,Customer 05453,198,Bronze,06/24/2024
05454,Customer 05454,285,Bronze,01/19/2025
05455,Customer 05455,430,Bronze,12/05/2024
05456,Customer 05456,1179,Gold,07/19/2024
05457,Customer 05457,589,Silver,07/27/2024
05458,Customer 05458,607,Silver,11/17/2024
05459,Customer 05459,1355,Gold,04/19/2024
05460,Customer 05460,153,Bronze,10/04/2024
05461,Customer 05461,310,Bronze,01/25/2025
05462,Customer 05462,351,Bronze,02/09/2025
05463,Customer 05463,303,Bronze,01/19/2025
05464,Customer 05464,153,Bronze,07/24/2024
05465,Customer 05465,1020,Gold,05/21/2024
05466,Customer 05466,320,Bronze,07/16/2024
05467,Customer 05467,107,Bronze,12/30/2024
05468,Customer 05468,264,Bronze,08/18/2024
05469,Customer 05469,1353,Gold,02/01/2025
05470,Customer 05470,837,Silver,03/15/2024
05471,Customer 05471,1125,Gold,08/11/2024
05472,Customer 05472,1276,Gold,08/13/2024
05473,Customer 05473,1205,Gold,03/08/2024
05474,Customer 05474,495,Bronze,02/09/2024
05475,Customer 05475,1143,Gold,01/26/2025
05476,Customer 05476,610,Silver,08/10/2024
05477,Customer 05477,772,Silver,03/30/2024
05478,Customer 05478,1060,Gold,01/13/2024
05479,Customer 05479,179,Bronze,06/21/2024
05480,Customer 05480,365,Bronze,12/23/2024
05481,Customer 05481,552,Silver,02/21/2024
05482,Customer 05482,641,Silver,09/18/2024
05483,Customer 05483,748,Silver,05/19/2024
05484,Customer 05484,1493,Gold,12/03/2024
05485,Customer 05485,939,Silver,07/21/2024
05486,Customer 05486,589,Silver,04/13/2024
05487,Customer 05487,104,Bronze,01/25/2025
05488,Customer 05488,1415,Gold,08/20/2024
05489,Customer 05489,146,Bronze,08/17/2024
05490,Customer 05490,541,Silver,09/08/2024
05491,Customer 05491,227,Bronze,07/12/2024
05492,Customer 05492,649,Silver,10/25/2024
05493,Customer 05493,1126,Gold,12/25/2024
05494,Customer 05494,645,Silver,07/22/2024
05495,Customer 05495,618,Silver,03/20/2024
05496,Customer 05496,701,Silver,11/04/2024
05497,Customer 05497,634,Silver,12/03/2024
05498,Customer 05498,489,Bronze,10/24/2024
05499,Customer 05499,922,Silver,05/04/2024
05500,Customer 05500,906,Silver,04/09/2024
05501,Customer 05501,165,Bronze,08/22/2024
05502,Customer 05502,299,Bronze,05/01/2024
05503,Customer 05503,1338,Gold,03/27/2024
05504,Customer 05504,550,Silver,04/11/2024
05505,Customer 05505,1340,Gold,12/14/2024
05506,Customer 05506,1216,Gold,06/22/2024
05507,Customer 05507,460,Bronze,07/23/2024
05508,Customer 05508,1263,Gold,01/07/2025
05509,Customer 05509,266,Bronze,11/17/2024
05510,Customer 05510,345,Bronze,07/30/2024
05511,Customer 05511,1086,Gold,11/17/2024
05512,Customer 05512,624,Silver,01/12/2024
05513,Customer 05513,120,Bronze,08/03/2024
05514,Customer 05514,1425,Gold,02/01/2025
05515,Customer 05515,195,Bronze,01/05/2025
05516,Customer 05516,1468,Gold,11/22/2024
05517,Customer 05517,28,Bronze,07/23/2024
05518,Customer 05518,486,Bronze,08/26/2024
05519,Customer 05519,597,Silver,11/13/2024
05520,Customer 05520,1132,Gold,01/02/2024
05521,Customer 05521,1364,Gold,01/01/2024
05522,Customer 05522,1367,Gold,02/06/2025
05523,Customer 05523,368,Bronze,05/12/2024
05524,Customer 05524,1356,Gold,01/03/2025
05525,Customer 05525,1258,Gold,04/02/2024
05526,Customer 05526,408,Bronze,03/04/2024
05527,Customer 05527,479,Bronze,04/07/2024
05528,Customer 05528,1168,Gold,01/07/2025
05529,Customer 05529,288,Bronze,10/23/2024
05530,Customer 05530,100,Bronze,02/17/2024
05531,Customer 05531,1307,Gold,10/18/2024
05532,Customer 05532,1281,Gold,10/11/2024
05533,Customer 05533,849,Silver,07/06/2024
05534,Customer 05534,624,Silver,12/28/2024
05535,Customer 05535,973,Silver,11/30/2024
05536,Customer 05536,39,Bronze,12/09/2024
05537,Customer 05537,1019,Gold,04/14/2024
05538,Customer 05538,412,Bronze,06/17/2024
05539,Customer 05539,1052,Gold,01/07/2025
05540,Customer 05540,245,Bronze,03/06/2024
05541,Customer 05541,100,Bronze,08/22/2024
05542,Customer 05542,921,Silver,11/29/2024
05543,Customer 05543,738,Silver,12/11/2024
05544,Customer 05544,1432,Gold,12/22/2024
05545,Customer 05545,43,Bronze,07/08/2024
05546,Customer 05546,1170,Gold,02/26/2025
05547,Customer 05547,436,Bronze,01/30/2025
05548,Customer 05548,441,Bronze,01/26/2025
05549,Customer 05549,605,Silver,07/18/2024
05550,Customer 05550,882,Silver,11/15/2024
05551,Customer 05551,1192,Gold,12/04/2024
05552,Customer 05552,1302,Gold,05/05/2024
05553,Customer 05553,79,Bronze,12/26/2024
05554,Customer 05554,534,Silver,08/12/2024
05555,Customer 05555,1424,Gold,03/02/2024
05556,Customer 05556,501,Silver,09/08/2024
05557,Customer 05557,47,Bronze,10/03/2024
05558,Customer 05558,1212,Gold,09/12/2024
05559,Customer 05559,432,Bronze,03/30/2024
05560,Customer 05560,491,Bronze,01/28/2024
05561,Customer 05561,862,Silver,04/07/2024
05562,Customer 05562,171,Bronze,09/22/2024
05563,Customer 05563,1303,Gold,04/25/2024
05564,Customer 05564,882,Silver,12/11/2024
05565,Customer 05565,1360,Gold,08/29/2024
05566,Customer 05566,493,Bronze,07/03/2024
05567,Customer 05567,250,Bronze,02/02/2025
05568,Customer 05568,712,Silver,07/26/2024
05569,Customer 05569,877,Silver,06/13/2024
05570,Customer 05570,149,Bronze,11/06/2024
05571,Customer 05571,1321,Gold,03/24/2024
05572,Customer 05572,1209,Gold,09/03/2024
05573,Customer 05573,92,Bronze,08/07/2024
05574,Customer 05574,82,Bronze,04/18/2024
05575,Customer 05575,1342,Gold,01/29/2024
05576,Customer 05576,926,Silver,09/08/2024
05577,Customer 05577,847,Silver,03/18/2024
05578,Customer 05578,1304,Gold,05/27/2024
05579,Customer 05579,1191,Gold,12/19/2024
05580,Customer 05580,493,Bronze,06/25/2024
05581,Customer 05581,574,Silver,12/24/2024
05582,Customer 05582,895,Silver,12/13/2024
05583,Customer 05583,747,Silver,01/19/2025
05584,Customer 05584,583,Silver,01/03/2024
05585,Customer 05585,1273,Gold,01/27/2025
05586,Customer 05586,677,Silver,08/11/2024
05587,Customer 05587,623,Silver,02/18/2025
05588,Customer 05588,1422,Gold,09/29/2024
05589,Customer 05589,1074,Gold,03/13/2024
05590,Customer 05590,337,Bronze,10/22/2024
05591,Customer 05591,202,Bronze,03/30/2024
05592,Customer 05592,850,Silver,05/17/2024
05593,Customer 05593,663,Silver,02/27/2025
05594,Customer 05594,288,Bronze,12/05/2024
05595,Customer 05595,337,Bronze,03/30/2024
05596,Customer 05596,848,Silver,02/18/2025
05597,Customer 05597,228,Bronze,04/23/2024
05598,Customer 05598,656,Silver,12/12/2024
05599,Customer 05599,653,Silver,09/13/2024
05600,Customer 05600,860,Silver,10/17/2024
05601,Customer 05601,1000,Gold,09/15/2024
05602,Customer 05602,1165,Gold,06/24/2024
05603,Customer 05603,396,Bronze,02/06/2024
05604,Customer 05604,926,Silver,08/18/2024
05605,Customer 05605,607,Silver,01/19/2024
05606,Customer 05606,745,Silver,12/03/2024
05607,Customer 05607,935,Silver,09/01/2024
05608,Customer 05608,1019,Gold,11/14/2024
05609,Customer 05609,356,Bronze,02/19/2025
05610,Customer 05610,1079,Gold,02/19/2025
05611,Customer 05611,1035,Gold,04/26/2024
05612,Customer 05612,694,Silver,01/23/2024
05613,Customer 05613,496,Bronze,01/02/2025
05614,Customer 05614,128,Bronze,01/28/2024
05615,Customer 05615,447,Bronze,02/24/2025
05616,Customer 05616,879,Silver,01/30/2024
05617,Customer 05617,453,Bronze,07/27/2024
05618,Customer 05618,1397,Gold,12/12/2024
05619,Customer 05619,1186,Gold,06/01/2024
05620,Customer 05620,377,Bronze,11/14/2024
05621,Customer 05621,1006,Gold,02/05/2024
05622,Customer 05622,1095,Gold,03/17/2024
05623,Customer 05623,745,Silver,08/23/2024
05624,Customer 05624,1398,Gold,08/18/2024
05625,Customer 05625,442,Bronze,10/11/2024
05626,Customer 05626,148,Bronze,08/17/2024
05627,Customer 05627,1195,Gold,08/20/2024
05628,Customer 05628,356,Bronze,06/07/2024
05629,Customer 05629,672,Silver,08/05/2024
05630,Customer 05630,1347,Gold,03/05/2024
05631,Customer 05631,1469,Gold,02/27/2024
